loc_id,area_type,size,total_sqft,bath,balcony,price,bed_bath,price_per_sqft
132,Built-up  Area,2,1140.0,2,1,75.2,344.0,6596.491
132,Built-up  Area,2,1260.0,2,3,100.0,344.0,7936.508
132,Built-up  Area,3,1750.0,3,1,130.0,516.0,7428.571
132,Built-up  Area,3,1760.0,2,0,115.0,476.0,6534.091
132,Super built-up  Area,3,1900.0,3,3,150.0,516.0,7894.737
132,Super built-up  Area,2,1320.0,2,2,110.0,344.0,8333.333
132,Built-up  Area,3,1615.0,3,2,115.0,516.0,7120.743
132,Super built-up  Area,2,1300.0,2,2,82.0,344.0,6307.692
132,Super built-up  Area,3,1716.0,2,0,115.0,476.0,6701.632
132,Super built-up  Area,3,1500.0,3,1,135.0,516.0,9000.0
132,Super built-up  Area,2,1083.0,2,1,100.0,344.0,9233.61
132,Super built-up  Area,3,1890.0,2,1,100.0,476.0,5291.005
132,Built-up  Area,2,1370.0,2,2,125.0,344.0,9124.088
132,Super built-up  Area,2,1100.0,2,2,85.0,344.0,7727.273
132,Super built-up  Area,2,1161.0,2,1,63.85,344.0,5499.569
132,Built-up  Area,2,1200.0,2,2,100.0,344.0,8333.333
132,Super built-up  Area,3,1720.0,2,1,130.0,476.0,7558.14
132,Super built-up  Area,3,1900.0,2,1,120.0,476.0,6315.789
132,Super built-up  Area,2,1130.0,2,2,63.0,344.0,5575.221
132,Built-up  Area,3,1745.0,3,3,98.0,516.0,5616.046
132,Built-up  Area,2,1350.0,2,2,103.0,344.0,7629.63
132,Super built-up  Area,3,1642.0,2,1,115.0,476.0,7003.654
132,Built-up  Area,2,1355.0,2,2,95.0,344.0,7011.07
132,Super built-up  Area,2,1260.0,2,1,100.0,344.0,7936.508
132,Super built-up  Area,3,1910.0,4,3,150.0,556.0,7853.403
132,Super built-up  Area,3,1600.0,2,0,140.0,476.0,8750.0
133,Built-up  Area,3,2700.0,3,3,200.0,516.0,7407.407
134,Super built-up  Area,3,1485.0,2,3,110.0,476.0,7407.407
135,Super built-up  Area,2,925.0,2,1,68.0,344.0,7351.351
136,Built-up  Area,2,1150.0,2,2,69.0,344.0,6000.0
136,Plot  Area,1,600.0,1,0,52.0,172.0,8666.667
137,Super built-up  Area,3,3235.0,3,1,235.0,516.0,7264.297
137,Super built-up  Area,4,3596.0,5,1,290.0,728.0,8064.516
137,Super built-up  Area,3,1920.0,3,2,130.0,516.0,6770.833
137,Super built-up  Area,3,1995.0,3,2,135.0,516.0,6766.917
137,Super built-up  Area,4,3596.0,5,1,282.0,728.0,7842.047
137,Super built-up  Area,3,2300.0,3,1,220.0,516.0,9565.217
137,Super built-up  Area,3,1918.0,3,2,129.0,516.0,6725.756
137,Built-up  Area,2,1400.0,2,2,68.0,344.0,4857.143
137,Super built-up  Area,4,3596.0,5,0,252.0,728.0,7007.786
137,Super built-up  Area,4,2987.5,5,0,191.0,728.0,6393.305
137,Super built-up  Area,3,2100.0,4,2,145.0,556.0,6904.762
137,Super built-up  Area,3,1920.0,3,2,150.0,516.0,7812.5
137,Super built-up  Area,3,1920.0,3,2,130.0,516.0,6770.833
137,Super built-up  Area,3,1920.0,3,2,150.0,516.0,7812.5
137,Super built-up  Area,3,2000.0,4,2,138.0,556.0,6900.0
137,Super built-up  Area,4,3596.0,5,1,260.0,728.0,7230.256
137,Super built-up  Area,4,3596.0,5,1,279.0,728.0,7758.621
137,Super built-up  Area,3,2666.0,4,1,200.0,556.0,7501.875
137,Super built-up  Area,4,3596.0,5,1,297.0,728.0,8259.177
137,Super built-up  Area,4,3633.0,5,1,335.0,728.0,9221.029
137,Super built-up  Area,3,1920.0,3,2,130.0,516.0,6770.833
137,Super built-up  Area,4,3596.0,4,2,268.0,688.0,7452.725
137,Super built-up  Area,4,3596.0,5,1,251.0,728.0,6979.978
138,Plot  Area,4,1575.0,5,1,158.0,728.0,10031.746
138,Plot  Area,4,1050.0,1,0,35.0,568.0,3333.333
138,Super built-up  Area,2,1105.0,2,1,80.0,344.0,7239.819
138,Built-up  Area,2,1080.0,2,1,67.0,344.0,6203.704
138,Super built-up  Area,3,1200.0,2,3,110.0,476.0,9166.667
138,Super built-up  Area,3,1876.0,3,1,150.0,516.0,7995.736
139,Built-up  Area,3,1942.0,3,2,102.0,516.0,5252.317
139,Built-up  Area,3,1945.0,3,3,120.0,516.0,6169.666
139,Built-up  Area,3,1490.0,2,1,115.0,476.0,7718.121
139,Super built-up  Area,3,1464.0,2,1,135.0,476.0,9221.311
139,Built-up  Area,3,1464.0,2,2,115.0,476.0,7855.191
139,Super built-up  Area,2,1441.0,2,1,115.0,344.0,7980.569
139,Super built-up  Area,3,1945.0,3,2,135.0,516.0,6940.874
140,Super built-up  Area,3,1840.0,3,2,155.0,516.0,8423.913
140,Super built-up  Area,3,1533.0,3,2,150.0,516.0,9784.736
140,Super built-up  Area,3,1804.0,3,2,150.0,516.0,8314.856
140,Built-up  Area,3,1720.0,3,3,83.0,516.0,4825.581
140,Super built-up  Area,3,1684.0,3,2,86.0,516.0,5106.888
141,Built-up  Area,2,1100.0,2,0,106.0,344.0,9636.364
141,Super built-up  Area,2,950.0,2,1,60.0,344.0,6315.789
141,Super built-up  Area,2,930.0,1,1,55.0,304.0,5913.978
142,Super built-up  Area,3,2072.0,4,2,142.0,556.0,6853.282
142,Plot  Area,2,1200.0,2,1,65.0,344.0,5416.667
142,Super built-up  Area,2,1297.0,2,2,112.0,344.0,8635.312
142,Super built-up  Area,2,1297.0,2,2,103.0,344.0,7941.403
142,Super built-up  Area,2,1418.0,2,2,95.0,344.0,6699.577
142,Super built-up  Area,3,2072.0,4,2,150.0,556.0,7239.382
142,Super built-up  Area,2,1418.0,2,2,103.0,344.0,7263.752
142,Super built-up  Area,2,1418.0,2,2,101.0,344.0,7122.708
142,Super built-up  Area,2,1165.0,2,2,95.0,344.0,8154.506
142,Super built-up  Area,2,1418.0,2,2,104.0,344.0,7334.274
142,Super built-up  Area,4,4190.0,4,3,380.0,688.0,9069.212
142,Super built-up  Area,3,2072.0,4,2,139.0,556.0,6708.494
142,Super built-up  Area,4,3122.0,5,2,225.0,728.0,7206.919
142,Super built-up  Area,2,1418.0,2,2,103.0,344.0,7263.752
142,Super built-up  Area,3,2072.0,4,2,159.0,556.0,7673.745
142,Super built-up  Area,3,2072.0,4,2,147.0,556.0,7094.595
142,Super built-up  Area,2,1207.0,2,2,62.0,344.0,5136.703
142,Super built-up  Area,2,1418.0,2,2,106.0,344.0,7475.317
142,Super built-up  Area,3,2215.0,4,2,156.0,556.0,7042.889
142,Super built-up  Area,2,1418.0,2,2,104.0,344.0,7334.274
142,Super built-up  Area,2,1418.0,2,2,105.0,344.0,7404.795
142,Super built-up  Area,2,1418.0,2,2,104.0,344.0,7334.274
142,Super built-up  Area,3,2072.0,4,2,139.0,556.0,6708.494
142,Super built-up  Area,3,2215.0,4,2,160.0,556.0,7223.476
142,Super built-up  Area,2,1418.0,2,2,106.0,344.0,7475.317
142,Super built-up  Area,3,2072.0,4,2,155.0,556.0,7480.695
142,Super built-up  Area,3,1830.0,4,2,150.0,556.0,8196.721
142,Super built-up  Area,3,1830.0,4,2,135.0,556.0,7377.049
142,Super built-up  Area,2,1000.0,2,2,48.53,344.0,4853.0
142,Super built-up  Area,2,1418.0,2,2,105.0,344.0,7404.795
142,Super built-up  Area,3,2072.0,4,2,160.0,556.0,7722.008
142,Super built-up  Area,3,2215.0,4,2,150.0,556.0,6772.009
142,Super built-up  Area,2,1245.0,2,2,100.0,344.0,8032.129
142,Super built-up  Area,3,2215.0,4,2,154.0,556.0,6952.596
142,Super built-up  Area,3,2072.0,4,2,152.0,556.0,7335.907
142,Super built-up  Area,3,2072.0,4,2,160.0,556.0,7722.008
142,Super built-up  Area,3,2072.0,4,2,155.0,556.0,7480.695
142,Super built-up  Area,3,2072.0,4,2,153.0,556.0,7384.17
142,Super built-up  Area,3,2215.0,4,2,150.0,556.0,6772.009
142,Super built-up  Area,3,2072.0,4,2,157.0,556.0,7577.22
142,Super built-up  Area,2,1418.0,2,2,105.0,344.0,7404.795
142,Built-up  Area,4,3362.0,5,2,249.0,728.0,7406.306
142,Super built-up  Area,2,1245.0,2,2,100.0,344.0,8032.129
142,Super built-up  Area,3,1830.0,4,2,150.0,556.0,8196.721
142,Super built-up  Area,3,1830.0,3,2,133.0,516.0,7267.76
142,Super built-up  Area,3,2215.0,4,2,154.0,556.0,6952.596
142,Super built-up  Area,3,2215.0,4,2,157.0,556.0,7088.036
142,Super built-up  Area,3,2072.0,4,2,151.0,556.0,7287.645
142,Super built-up  Area,2,1400.0,2,2,105.0,344.0,7500.0
142,Super built-up  Area,3,2215.0,4,2,162.0,556.0,7313.77
142,Super built-up  Area,2,1297.0,2,2,98.0,344.0,7555.898
142,Super built-up  Area,3,2215.0,4,2,152.0,556.0,6862.302
143,Built-up  Area,2,824.0,2,0,60.0,344.0,7281.553
144,Built-up  Area,4,2597.0,4,3,189.0,688.0,7277.628
145,Plot  Area,3,2200.0,4,2,160.0,556.0,7272.727
146,Super built-up  Area,3,1975.0,3,3,150.0,516.0,7594.937
146,Super built-up  Area,1,605.0,1,1,29.0,172.0,4793.388
146,Super built-up  Area,3,1650.0,3,3,100.0,516.0,6060.606
146,Super built-up  Area,3,1730.0,3,3,140.0,516.0,8092.486
146,Super built-up  Area,3,1600.0,3,1,150.0,516.0,9375.0
146,Super built-up  Area,2,1250.0,2,2,95.0,344.0,7600.0
146,Built-up  Area,2,1280.0,2,1,120.0,344.0,9375.0
146,Built-up  Area,2,1073.0,2,2,72.0,344.0,6710.158
146,Super built-up  Area,2,1000.0,2,3,58.0,344.0,5800.0
147,Built-up  Area,3,2000.0,3,1,145.0,516.0,7250.0
148,Carpet  Area,3,2050.0,3,2,135.0,516.0,6585.366
148,Super built-up  Area,3,2150.0,3,0,170.0,516.0,7906.977
149,Carpet  Area,2,950.0,2,2,47.0,344.0,4947.368
149,Built-up  Area,2,950.0,2,1,44.0,344.0,4631.579
149,Built-up  Area,4,1280.0,4,1,115.0,688.0,8984.375
149,Carpet  Area,4,2100.0,3,0,210.0,648.0,10000.0
149,Built-up  Area,2,933.0,2,0,55.0,344.0,5894.962
149,Plot  Area,4,2000.0,3,1,180.0,648.0,9000.0
150,Super built-up  Area,3,1475.0,2,2,120.0,476.0,8135.593
150,Super built-up  Area,4,1900.0,2,1,170.0,608.0,8947.368
150,Built-up  Area,3,1565.0,3,2,98.91,516.0,6320.128
150,Super built-up  Area,2,730.0,1,2,52.0,304.0,7123.288
150,Super built-up  Area,2,650.0,1,1,40.0,304.0,6153.846
150,Super built-up  Area,2,650.0,2,2,45.0,344.0,6923.077
150,Super built-up  Area,3,1650.0,3,2,115.0,516.0,6969.697
151,Built-up  Area,3,900.0,2,0,65.0,476.0,7222.222
152,Super built-up  Area,3,1800.0,3,1,130.0,516.0,7222.222
153,Plot  Area,3,1550.0,2,1,150.0,476.0,9677.419
153,Super built-up  Area,3,1590.0,3,0,120.0,516.0,7547.17
153,Carpet  Area,3,1150.0,2,0,60.0,476.0,5217.391
153,Super built-up  Area,2,1500.0,2,2,130.0,344.0,8666.667
153,Super built-up  Area,3,1500.0,2,2,75.0,476.0,5000.0
154,Super built-up  Area,3,1525.0,2,3,122.0,476.0,8000.0
154,Super built-up  Area,3,1500.0,2,2,89.99,476.0,5999.333
154,Super built-up  Area,3,1630.0,2,2,97.78,476.0,5998.773
154,Super built-up  Area,3,2008.0,3,2,170.0,516.0,8466.135
154,Super built-up  Area,3,1560.0,2,2,125.0,476.0,8012.821
154,Super built-up  Area,3,1525.0,2,2,91.48,476.0,5998.689
154,Super built-up  Area,3,1500.0,2,2,120.0,476.0,8000.0
155,Built-up  Area,3,1595.0,3,2,115.0,516.0,7210.031
156,Plot  Area,2,1600.0,2,0,115.0,344.0,7187.5
157,Built-up  Area,2,1050.0,2,2,65.0,344.0,6190.476
157,Built-up  Area,2,1100.0,2,1,90.0,344.0,8181.818
158,Super built-up  Area,3,1614.0,3,1,110.0,516.0,6815.366
158,Super built-up  Area,2,1140.0,2,1,76.0,344.0,6666.667
158,Plot  Area,3,3100.0,3,3,250.0,516.0,8064.516
159,Super built-up  Area,3,1520.0,3,2,111.0,516.0,7302.632
159,Super built-up  Area,2,1280.0,2,2,90.0,344.0,7031.25
160,Super built-up  Area,3,1537.0,3,2,110.0,516.0,7156.799
161,Built-up  Area,3,1639.0,3,3,123.0,516.0,7504.576
161,Carpet  Area,2,1489.0,2,0,101.0,344.0,6783.076
162,Plot  Area,3,600.0,2,1,60.0,476.0,10000.0
162,Super built-up  Area,4,800.0,4,1,80.0,688.0,10000.0
162,Built-up  Area,2,1150.0,2,1,75.0,344.0,6521.739
162,Built-up  Area,3,1155.0,2,0,60.0,476.0,5194.805
162,Super built-up  Area,3,1500.0,2,2,52.0,476.0,3466.667
162,Plot  Area,2,1044.0,2,2,85.0,344.0,8141.762
162,Plot  Area,1,450.0,1,0,30.0,172.0,6666.667
163,Plot  Area,3,1500.0,2,1,130.0,476.0,8666.667
163,Plot  Area,2,1200.0,2,0,85.0,344.0,7083.333
163,Plot  Area,2,1200.0,2,1,68.0,344.0,5666.667
164,Plot  Area,2,792.0,2,1,70.0,344.0,8838.384
164,Built-up  Area,3,1550.0,3,1,75.0,516.0,4838.71
164,Built-up  Area,4,2400.0,3,0,185.0,648.0,7708.333
165,Plot  Area,3,600.0,3,2,58.0,516.0,9666.667
165,Super built-up  Area,3,1294.0,2,2,48.0,476.0,3709.428
165,Plot  Area,5,1200.0,5,2,96.0,860.0,8000.0
165,Plot  Area,2,1200.0,2,2,70.0,344.0,5833.333
165,Built-up  Area,2,1050.0,2,1,64.8,344.0,6171.429
165,Plot  Area,2,753.0,3,3,59.5,384.0,7901.726
165,Plot  Area,3,900.0,3,1,79.0,516.0,8777.778
165,Built-up  Area,4,3750.0,5,3,145.0,728.0,3866.667
165,Plot  Area,3,2500.0,4,0,140.0,556.0,5600.0
165,Plot  Area,3,610.0,3,1,60.0,516.0,9836.066
165,Plot  Area,4,1200.0,4,1,105.0,688.0,8750.0
166,Super built-up  Area,2,775.0,2,1,55.0,344.0,7096.774
167,Super built-up  Area,5,2000.0,4,2,145.0,820.0,7250.0
167,Super built-up  Area,3,1270.0,2,2,95.25,476.0,7500.0
167,Super built-up  Area,2,1040.0,2,1,68.0,344.0,6538.462
168,Super built-up  Area,3,1765.0,3,3,105.0,516.0,5949.008
168,Super built-up  Area,3,1717.0,3,3,120.0,516.0,6988.934
168,Built-up  Area,3,1800.0,4,3,115.0,556.0,6388.889
168,Super built-up  Area,3,1719.0,3,2,110.0,516.0,6399.069
168,Super built-up  Area,3,2750.0,5,2,275.0,596.0,10000.0
168,Built-up  Area,4,3500.0,4,3,320.0,688.0,9142.857
168,Super built-up  Area,2,1368.0,2,3,87.0,344.0,6359.649
168,Super built-up  Area,3,1719.0,3,3,95.0,516.0,5526.469
169,Super built-up  Area,3,1762.0,3,1,125.0,516.0,7094.211
170,Built-up  Area,1,595.0,1,1,42.0,172.0,7058.824
170,Built-up  Area,1,596.0,1,1,42.0,172.0,7046.98
170,Super built-up  Area,1,600.0,1,1,43.0,172.0,7166.667
171,Super built-up  Area,2,1185.0,2,2,75.0,344.0,6329.114
171,Super built-up  Area,3,1600.0,2,1,108.0,476.0,6750.0
171,Super built-up  Area,3,1680.0,3,2,150.0,516.0,8928.571
171,Built-up  Area,2,1180.0,2,2,75.0,344.0,6355.932
171,Super built-up  Area,2,1172.0,2,2,82.0,344.0,6996.587
171,Super built-up  Area,3,1750.0,3,2,150.0,516.0,8571.429
171,Built-up  Area,2,1179.0,2,1,75.0,344.0,6361.323
171,Super built-up  Area,2,1149.0,2,1,75.0,344.0,6527.415
171,Super built-up  Area,2,1336.0,2,2,100.0,344.0,7485.03
171,Super built-up  Area,2,1175.0,2,2,75.0,344.0,6382.979
171,Super built-up  Area,2,1190.0,2,1,75.0,344.0,6302.521
171,Super built-up  Area,2,1200.0,2,1,75.0,344.0,6250.0
171,Super built-up  Area,2,1200.0,2,2,75.0,344.0,6250.0
171,Super built-up  Area,3,1656.0,3,2,150.0,516.0,9057.971
171,Built-up  Area,2,1165.0,2,2,75.0,344.0,6437.768
171,Super built-up  Area,2,1145.0,2,1,75.0,344.0,6550.218
171,Super built-up  Area,3,1695.0,3,2,150.0,516.0,8849.558
171,Super built-up  Area,2,1300.0,2,1,70.0,344.0,5384.615
171,Super built-up  Area,3,1569.0,3,2,150.0,516.0,9560.229
171,Built-up  Area,3,1649.0,3,2,150.0,516.0,9096.422
171,Built-up  Area,2,1395.0,2,0,75.0,344.0,5376.344
171,Super built-up  Area,3,1500.0,3,2,104.0,516.0,6933.333
171,Super built-up  Area,3,1700.0,3,3,150.0,516.0,8823.529
171,Super built-up  Area,2,1210.0,2,2,75.0,344.0,6198.347
171,Built-up  Area,2,1169.0,2,2,75.0,344.0,6415.74
171,Built-up  Area,2,1200.0,2,1,75.0,344.0,6250.0
171,Built-up  Area,2,1172.0,2,1,75.0,344.0,6399.317
171,Super built-up  Area,2,1172.0,2,2,75.0,344.0,6399.317
171,Built-up  Area,3,1720.0,3,3,150.0,516.0,8720.93
171,Super built-up  Area,2,1180.0,2,1,75.0,344.0,6355.932
171,Super built-up  Area,2,1200.0,2,3,83.0,344.0,6916.667
171,Super built-up  Area,2,1200.0,2,2,80.0,344.0,6666.667
171,Super built-up  Area,3,1615.0,3,2,150.0,516.0,9287.926
171,Built-up  Area,2,1195.0,2,1,75.0,344.0,6276.151
171,Built-up  Area,2,1200.0,2,1,80.0,344.0,6666.667
172,Plot  Area,2,600.0,2,1,55.0,344.0,9166.667
172,Plot  Area,2,1348.0,2,0,100.0,344.0,7418.398
172,Super built-up  Area,2,1070.0,2,1,50.0,344.0,4672.897
173,Plot  Area,3,1200.0,3,0,95.0,516.0,7916.667
173,Plot  Area,5,2400.0,5,1,150.0,860.0,6250.0
174,Super built-up  Area,2,1200.0,2,1,74.0,344.0,6166.667
174,Plot  Area,2,2000.0,2,1,160.0,344.0,8000.0
175,Plot  Area,3,1200.0,3,0,85.0,516.0,7083.333
176,Plot  Area,3,1200.0,3,1,85.0,516.0,7083.333
177,Plot  Area,5,1200.0,4,1,85.0,820.0,7083.333
178,Built-up  Area,3,1400.0,3,2,98.0,516.0,7000.0
179,Plot  Area,4,4000.0,5,1,280.0,728.0,7000.0
180,Built-up  Area,2,830.0,2,1,60.0,344.0,7228.916
180,Super built-up  Area,3,1950.0,3,3,132.0,516.0,6769.231
181,Plot  Area,4,675.0,3,1,59.0,648.0,8740.741
181,Built-up  Area,3,2800.0,2,0,200.0,476.0,7142.857
181,Plot  Area,4,1200.0,4,0,120.0,688.0,10000.0
181,Super built-up  Area,2,1200.0,2,2,60.0,344.0,5000.0
181,Super built-up  Area,2,1004.0,2,1,49.0,344.0,4880.478
181,Built-up  Area,3,1783.0,3,2,125.0,516.0,7010.656
181,Super built-up  Area,3,1656.0,3,2,90.0,516.0,5434.783
181,Super built-up  Area,2,1089.0,2,1,60.0,344.0,5509.642
181,Super built-up  Area,3,1700.0,3,1,110.0,516.0,6470.588
181,Built-up  Area,2,1198.0,2,1,65.0,344.0,5425.71
181,Plot  Area,4,1200.0,4,2,115.0,688.0,9583.333
181,Super built-up  Area,2,1068.0,2,1,43.0,344.0,4026.217
181,Built-up  Area,2,1200.0,2,0,120.0,344.0,10000.0
181,Super built-up  Area,3,1832.0,3,2,160.0,516.0,8733.624
182,Super built-up  Area,3,2100.0,3,3,170.0,516.0,8095.238
182,Super built-up  Area,2,1280.0,2,2,75.0,344.0,5859.375
183,Super built-up  Area,3,1810.0,4,3,148.0,556.0,8176.796
183,Super built-up  Area,3,1605.0,3,2,100.0,516.0,6230.53
183,Built-up  Area,3,1300.0,2,1,80.0,476.0,6153.846
183,Super built-up  Area,4,2950.0,4,2,250.0,688.0,8474.576
183,Super built-up  Area,4,3150.0,4,3,180.0,688.0,5714.286
183,Super built-up  Area,2,1175.0,2,2,83.0,344.0,7063.83
184,Built-up  Area,2,1415.0,2,3,110.0,344.0,7773.852
184,Built-up  Area,2,860.0,2,2,65.5,344.0,7616.279
184,Super built-up  Area,4,3000.0,3,3,300.0,648.0,10000.0
184,Built-up  Area,3,2350.0,3,2,210.0,516.0,8936.17
184,Super built-up  Area,3,1800.0,3,2,53.0,516.0,2944.444
184,Super built-up  Area,2,1000.0,2,2,45.0,344.0,4500.0
185,Plot  Area,5,1600.0,5,2,140.0,860.0,8750.0
185,Plot  Area,2,1230.0,2,0,68.0,344.0,5528.455
185,Plot  Area,2,1000.0,2,0,66.0,344.0,6600.0
186,Built-up  Area,2,980.0,2,0,37.0,344.0,3775.51
186,Super built-up  Area,2,1392.0,2,1,99.0,344.0,7112.069
186,Super built-up  Area,2,1392.0,2,1,130.0,344.0,9339.08
186,Super built-up  Area,1,705.0,1,1,52.5,172.0,7446.809
186,Super built-up  Area,3,1300.0,3,1,80.0,516.0,6153.846
186,Super built-up  Area,1,705.0,1,1,57.0,172.0,8085.106
186,Super built-up  Area,1,705.0,1,1,55.0,172.0,7801.418
186,Super built-up  Area,1,705.0,1,1,57.0,172.0,8085.106
186,Super built-up  Area,2,907.0,2,2,38.0,344.0,4189.636
186,Built-up  Area,1,646.0,1,0,25.84,172.0,4000.0
186,Super built-up  Area,2,1392.0,2,1,130.0,344.0,9339.08
186,Super built-up  Area,2,1335.0,2,3,110.0,344.0,8239.7
186,Super built-up  Area,3,1788.0,3,1,164.0,516.0,9172.26
186,Super built-up  Area,2,1134.0,2,2,55.0,344.0,4850.088
186,Super built-up  Area,2,1260.0,2,2,85.5,344.0,6785.714
187,Built-up  Area,1,375.0,1,0,26.0,172.0,6933.333
188,Built-up  Area,3,1875.0,2,2,110.0,476.0,5866.667
188,Super built-up  Area,2,1206.0,2,3,75.0,344.0,6218.905
188,Super built-up  Area,4,2690.0,4,3,191.0,688.0,7100.372
188,Super built-up  Area,4,2690.0,4,3,199.0,688.0,7397.77
188,Super built-up  Area,2,1655.0,2,1,97.65,344.0,5900.302
188,Super built-up  Area,2,1075.0,2,2,60.0,344.0,5581.395
188,Built-up  Area,3,1858.0,2,1,167.0,476.0,8988.159
188,Super built-up  Area,2,1150.0,2,1,90.0,344.0,7826.087
188,Super built-up  Area,4,2690.0,4,3,191.0,688.0,7100.372
188,Super built-up  Area,4,2658.0,5,3,187.0,728.0,7035.365
188,Super built-up  Area,2,946.0,2,2,58.0,344.0,6131.078
188,Super built-up  Area,4,2774.0,4,3,208.0,688.0,7498.198
188,Super built-up  Area,4,2774.0,4,3,208.0,688.0,7498.198
188,Super built-up  Area,4,2690.0,4,3,201.0,688.0,7472.119
188,Super built-up  Area,2,1050.0,2,2,50.0,344.0,4761.905
188,Super built-up  Area,2,1145.0,2,2,75.0,344.0,6550.218
188,Super built-up  Area,4,2732.0,4,3,194.0,688.0,7101.025
188,Super built-up  Area,4,2658.0,5,3,189.0,728.0,7110.609
188,Super built-up  Area,4,2774.0,4,3,197.0,688.0,7101.658
188,Super built-up  Area,4,2774.0,4,3,197.0,688.0,7101.658
188,Super built-up  Area,4,2732.0,4,3,204.0,688.0,7467.057
188,Super built-up  Area,4,2774.0,4,3,208.0,688.0,7498.198
188,Super built-up  Area,2,1184.0,2,1,78.0,344.0,6587.838
188,Built-up  Area,2,1055.0,2,3,75.0,344.0,7109.005
189,Super built-up  Area,2,1200.0,2,2,65.0,344.0,5416.667
189,Plot  Area,5,4500.0,5,1,415.0,860.0,9222.222
189,Built-up  Area,3,1865.0,3,3,145.0,516.0,7774.799
189,Super built-up  Area,2,1200.0,2,0,90.0,344.0,7500.0
189,Built-up  Area,2,1180.0,2,3,58.0,344.0,4915.254
189,Built-up  Area,2,1200.0,2,2,80.0,344.0,6666.667
189,Built-up  Area,2,900.0,2,1,60.0,344.0,6666.667
189,Super built-up  Area,3,1900.0,3,3,150.0,516.0,7894.737
189,Built-up  Area,2,1200.0,2,2,85.0,344.0,7083.333
189,Built-up  Area,2,1200.0,2,1,70.0,344.0,5833.333
190,Plot  Area,3,2320.0,2,0,160.0,476.0,6896.552
191,Built-up  Area,3,1650.0,2,2,80.0,476.0,4848.485
191,Plot  Area,3,1200.0,4,2,80.0,556.0,6666.667
191,Plot  Area,4,1200.0,4,1,110.0,688.0,9166.667
192,Plot  Area,5,900.0,4,1,62.0,820.0,6888.889
193,Built-up  Area,1,600.0,1,0,32.0,172.0,5333.333
193,Built-up  Area,4,3200.0,4,0,270.0,688.0,8437.5
194,Super built-up  Area,3,1724.0,3,2,125.0,516.0,7250.58
194,Built-up  Area,2,1030.0,2,2,49.0,344.0,4757.282
194,Super built-up  Area,2,735.0,2,1,57.99,344.0,7889.796
194,Built-up  Area,2,1047.0,2,1,82.0,344.0,7831.901
194,Super built-up  Area,3,1397.0,3,3,105.0,516.0,7516.106
194,Super built-up  Area,2,1291.0,2,3,49.0,344.0,3795.507
194,Super built-up  Area,3,1724.0,3,2,127.0,516.0,7366.589
194,Super built-up  Area,2,1010.0,2,1,49.27,344.0,4878.218
194,Super built-up  Area,3,1397.0,3,2,110.0,516.0,7874.016
194,Super built-up  Area,3,1397.0,3,2,104.0,516.0,7444.524
194,Super built-up  Area,3,1397.0,3,3,108.0,516.0,7730.852
194,Super built-up  Area,3,1920.0,3,2,150.0,516.0,7812.5
194,Super built-up  Area,3,1397.0,3,3,105.0,516.0,7516.106
194,Super built-up  Area,3,1800.0,3,3,80.0,516.0,4444.444
194,Super built-up  Area,3,1724.0,3,2,124.0,516.0,7192.575
194,Super built-up  Area,2,1047.0,2,1,84.0,344.0,8022.923
194,Super built-up  Area,2,1047.0,2,1,83.0,344.0,7927.412
194,Super built-up  Area,3,2075.0,3,1,115.0,516.0,5542.169
194,Super built-up  Area,2,1120.0,2,1,53.76,344.0,4800.0
194,Super built-up  Area,2,1047.0,2,1,82.62,344.0,7891.117
194,Super built-up  Area,2,1047.0,2,1,91.0,344.0,8691.5
194,Super built-up  Area,3,1724.0,3,1,146.0,516.0,8468.677
194,Super built-up  Area,3,1496.0,2,3,78.0,476.0,5213.904
194,Super built-up  Area,3,1724.0,3,1,125.0,516.0,7250.58
194,Super built-up  Area,2,1010.0,2,1,48.27,344.0,4779.208
194,Super built-up  Area,2,1047.0,2,1,89.0,344.0,8500.478
194,Plot  Area,4,2500.0,5,2,245.0,728.0,9800.0
194,Super built-up  Area,3,1397.0,3,3,105.0,516.0,7516.106
194,Built-up  Area,3,1800.0,3,2,110.0,516.0,6111.111
194,Super built-up  Area,2,1047.0,2,1,72.0,344.0,6876.791
194,Built-up  Area,2,1260.0,2,0,58.0,344.0,4603.175
194,Built-up  Area,4,3092.0,4,3,230.0,688.0,7438.551
194,Built-up  Area,2,1065.0,2,1,70.0,344.0,6572.77
194,Super built-up  Area,3,1724.0,3,1,146.0,516.0,8468.677
194,Built-up  Area,3,1500.0,3,2,50.0,516.0,3333.333
194,Super built-up  Area,2,1047.0,2,2,91.0,344.0,8691.5
194,Super built-up  Area,3,1724.0,3,2,128.0,516.0,7424.594
194,Super built-up  Area,2,1315.0,2,3,74.0,344.0,5627.376
194,Built-up  Area,3,2100.0,3,2,150.0,516.0,7142.857
194,Super built-up  Area,3,1724.0,3,1,125.0,516.0,7250.58
194,Super built-up  Area,3,1724.0,3,3,140.0,516.0,8120.65
194,Super built-up  Area,2,1175.0,2,1,65.0,344.0,5531.915
195,Super built-up  Area,4,2690.0,4,2,185.0,688.0,6877.323
196,Plot  Area,3,2400.0,4,2,200.0,556.0,8333.333
196,Plot  Area,2,1200.0,1,0,65.0,304.0,5416.667
197,Built-up  Area,2,800.0,2,2,55.0,344.0,6875.0
198,Built-up  Area,3,2511.0,3,3,205.0,516.0,8164.078
